Bib,Name,Country,Gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Gender Qualifier Rank,Qualified
223,Itamar Cruz Crisostomo,Brazil,Male,M40-44,05:01:52,162,152,31,00:31:58,51,46,9,02:37:20,267,250,55,01:48:09,197,181,40,00:2:23,299,255,55,00:2:02,68,61,6,FIN,04:39:35,116,114,
878,Heitor Augusto Pimentel Bandeira De Melo,Brazil,Male,M35-39,04:54:53,120,112,27,00:38:09,227,204,44,02:32:18,202,188,46,01:40:39,103,94,15,00:1:53,147,134,24,00:1:53,46,42,9,FIN,04:40:08,117,115,
389,Allan Emmanuel Dos Santos Silva,Brazil,Male,M45-49,05:12:05,214,200,22,00:40:17,317,286,36,02:29:15,143,136,16,01:58:35,377,333,36,00:1:49,118,109,11,00:2:09,92,80,8,FIN,04:40:11,118,116,
1083,Bruno Teixeira Kuntz,Brazil,Male,M25-29,04:42:30,62,56,8,00:36:03,160,146,17,02:24:55,80,76,9,01:36:49,69,64,8,00:2:28,327,278,35,00:2:14,111,97,11,FIN,04:40:29,119,117,
334,LEONARDO SANCHES DE ANDRADE,Brazil,Male,M45-49,05:12:27,219,205,23,00:36:13,166,151,19,02:35:38,240,226,29,01:55:18,315,278,28,00:2:23,295,252,31,00:2:55,296,255,23,FIN,04:40:31,120,118,
593,Geovane Lopes,Brazil,Male,M30-34,04:50:37,97,89,15,00:37:54,218,196,32,02:24:40,78,74,11,01:42:29,124,115,23,00:2:12,239,211,33,00:3:23,419,354,72,FIN,04:40:35,121,119,
455,Kleber Nascimento Santos,Brazil,Male,M45-49,05:12:45,222,207,24,00:43:01,479,413,59,02:43:32,375,345,44,01:41:26,113,104,11,00:1:59,182,166,16,00:2:47,252,213,21,FIN,04:40:47,122,120,
827,Felipe Albuquerque Brasil,Brazil,Male,M35-39,04:55:38,127,119,28,00:40:45,350,313,63,02:27:13,111,106,29,01:43:27,131,122,24,00:1:52,135,124,19,00:2:22,144,124,26,FIN,04:40:51,123,121,
554,Matheus De Paula Ramos Gilberti,Brazil,Male,M30-34,04:51:14,99,91,16,00:32:14,57,52,8,02:36:04,246,232,40,01:39:02,88,81,18,00:2:06,223,199,31,00:1:47,24,22,6,FIN,04:41:11,124,122,
612,Breno Costa De Azevedo,Brazil,Male,M30-34,04:51:28,100,92,17,00:35:43,151,139,23,02:33:12,213,199,31,01:38:57,86,79,17,00:1:35,75,68,9,00:2:01,63,56,11,FIN,04:41:24,125,123,
1154,Joao De Lima Teixeira Neto,Brazil,Male,M50-54,05:18:42,251,233,9,00:38:43,249,223,9,02:31:23,185,173,5,02:02:18,445,382,19,00:2:36,371,314,12,00:3:42,494,413,20,FIN,04:41:30,126,124,
328,Marcelo De Andrade Vieira,Brazil,Male,M45-49,05:13:35,229,212,25,00:43:00,476,410,58,02:38:39,298,278,35,01:48:15,199,183,18,00:1:39,87,80,8,00:2:02,65,58,5,FIN,04:41:32,127,125,
695,Madson Correia Maximo De Lima,Brazil,Male,M35-39,04:56:28,130,122,29,00:36:58,194,174,37,02:31:45,192,180,42,01:42:27,123,114,21,00:2:27,323,276,51,00:2:51,277,236,54,FIN,04:41:38,128,126,
981,Ana Laura Canil Franzini de Almeida,Brazil,Female,F25-29,04:41:39,59,6,1,00:33:29,87,9,3,02:32:15,200,14,1,01:31:56,30,3,1,00:2:08,228,25,4,00:1:50,34,3,1,FIN,04:41:39,129,3,1
178,Gabriel Nogueira,Brazil,Male,M40-44,05:04:08,170,160,32,00:34:26,114,103,21,02:43:06,365,336,78,01:43:20,130,121,27,00:1:06,20,18,2,00:2:11,100,86,14,FIN,04:41:41,130,127,
1104,Agnaldo Feitosa,Brazil,Male,M25-29,04:43:53,68,62,9,00:33:00,74,67,6,02:25:40,90,86,11,01:41:04,107,98,13,00:1:15,31,24,4,00:2:54,291,250,34,FIN,04:41:52,131,128,
820,Edmar David Gualberto Da Mata,Brazil,Male,M35-39,04:56:43,133,125,30,00:48:05,739,622,114,02:20:05,34,33,10,01:42:30,125,116,22,00:3:13,539,441,92,00:2:50,266,226,51,FIN,04:41:52,132,129,
693,Pablo Beloqui,Uruguay,Male,M30-34,04:52:28,107,99,18,00:32:07,55,50,7,02:33:38,217,203,33,01:42:58,127,118,24,00:1:39,88,81,13,00:2:05,78,68,13,FIN,04:42:22,133,130,
460,Sergio Alves Dos Santos Junior,Brazil,Male,M45-49,05:14:44,239,221,26,00:39:33,280,253,31,02:36:38,256,240,33,01:52:12,257,232,23,00:3:02,489,407,54,00:3:20,405,342,38,FIN,04:42:34,134,131,
580,Ian Ribeiro,Brazil,Male,M30-34,04:52:41,108,100,19,00:30:08,36,34,4,02:27:29,118,113,17,01:51:30,248,224,40,00:1:46,111,103,19,00:1:49,31,29,9,FIN,04:42:35,135,132,
1250,Edmilson Antonio Lubraico,Brazil,Male,M55-59,05:30:03,342,307,5,00:47:29,717,603,18,02:32:14,199,186,2,02:03:51,465,397,7,00:1:51,129,118,6,00:4:38,680,554,12,FIN,04:42:41,136,133,
1258,JAIME DE ANDRADE FILHO,Brazil,Male,M55-59,05:30:03,343,308,6,00:45:56,635,541,16,02:46:38,443,399,9,01:50:47,236,217,2,00:2:40,397,334,11,00:4:02,575,477,8,FIN,04:42:41,137,134,
749,Jeferson Oliveira Da Silva,Brazil,Male,M35-39,04:57:42,138,129,31,00:29:47,33,31,6,02:26:55,105,101,28,01:57:47,362,318,66,00:1:37,81,74,12,00:1:37,11,11,2,FIN,04:42:48,138,135,
254,ANDERSON AZEVEDO GOIS,Brazil,Male,M40-44,05:05:37,178,166,33,00:38:28,240,216,48,02:28:50,135,129,27,01:53:31,288,256,61,00:1:34,72,65,11,00:3:14,381,321,56,FIN,04:43:03,139,136,
1099,Lucas Gomes Dias,Brazil,Male,M25-29,04:45:19,74,68,10,00:39:45,298,269,25,02:20:39,37,36,3,01:40:03,98,89,11,00:1:53,145,133,16,00:2:59,315,269,37,FIN,04:43:17,140,137,
288,Cleber Almeida De Campos,Brazil,Male,M40-44,05:05:54,182,170,34,00:37:55,219,197,45,02:31:36,188,176,36,01:49:37,216,199,47,00:3:40,649,530,109,00:3:06,345,291,46,FIN,04:43:19,141,138,
1048,Julio Gabriel Lima Dos Santos,Brazil,Male,M25-29,04:45:25,76,70,11,00:39:35,282,255,24,02:27:30,119,114,16,01:35:00,54,49,4,00:1:22,50,43,7,00:1:58,58,52,5,FIN,04:43:23,142,139,
886,Pedro Folha,Brazil,Male,M35-39,04:58:21,146,136,32,00:30:01,35,33,7,02:36:21,249,234,52,01:45:28,154,142,30,00:1:41,96,89,15,00:4:50,715,583,127,FIN,04:43:25,143,140,
679,Gil Samuel Sales Batista,Brazil,Male,M30-34,04:53:44,113,105,20,00:37:33,206,185,30,02:30:34,161,151,27,01:40:09,100,91,20,00:2:37,382,323,53,00:2:52,280,239,53,FIN,04:43:35,144,141,
143,Di Stefano Marques,Brazil,Male,M40-44,05:06:36,186,174,35,00:41:55,411,358,80,02:43:12,368,338,80,01:35:35,58,53,9,00:3:12,530,435,81,00:2:43,234,200,32,FIN,04:43:58,145,142,
1157,Fabio Stefano Batista Sobral,Brazil,Male,M50-54,05:21:57,276,257,10,00:39:39,290,263,13,02:37:56,280,262,14,01:55:54,327,287,14,00:3:28,602,492,32,00:5:00,750,610,39,FIN,04:44:22,146,143,
282,Joao Ricardo Pereira,Brazil,Male,M40-44,05:07:12,190,178,36,00:38:56,254,228,50,02:28:46,134,128,26,01:53:32,289,257,62,00:2:35,361,307,61,00:3:23,412,347,63,FIN,04:44:31,147,144,
448,Gustavo Tirado Rodrigues,Brazil,Male,M45-49,05:17:02,245,227,27,00:31:58,49,45,6,02:39:30,314,294,37,02:01:09,425,366,39,00:1:34,70,63,6,00:2:51,273,232,22,FIN,04:44:37,148,145,
1159,Fulvio Santos Santana,Brazil,Male,M50-54,05:22:20,281,261,11,00:45:10,593,508,35,02:41:04,329,306,16,01:47:38,187,171,7,00:2:49,435,361,18,00:5:38,833,676,46,FIN,04:44:43,149,146,
435,Jony Michael Campos Miranda,Brazil,Male,M45-49,05:17:12,246,228,28,00:43:03,481,415,60,02:30:14,155,145,19,01:57:17,351,308,31,00:2:37,380,321,44,00:4:02,569,472,58,FIN,04:44:46,150,147,
297,Eduardo Tolin,Brazil,Male,M40-44,05:07:43,192,180,37,00:34:28,116,105,22,02:44:54,413,376,90,01:44:33,142,131,29,00:1:48,115,106,24,00:1:59,59,53,5,FIN,04:45:00,151,148,
309,Rhangel Toda,Brazil,Male,M40-44,05:07:55,193,181,38,00:47:43,726,611,148,02:33:50,220,206,43,01:38:13,80,74,16,00:4:24,815,663,142,00:3:46,508,426,88,FIN,04:45:11,152,149,
1044,Marco Antonio Lins,Brazil,Male,M25-29,04:47:16,83,76,12,00:36:00,158,145,16,02:23:52,63,60,8,01:42:26,122,113,15,00:2:18,265,228,29,00:2:41,226,192,26,FIN,04:45:13,153,150,
605,Adelmo Feitosa,Brazil,Male,M30-34,04:55:28,124,116,21,00:39:25,271,244,37,02:34:51,227,213,36,01:34:13,48,43,10,00:2:56,472,394,70,00:4:03,582,483,93,FIN,04:45:16,154,151,
860,Marcelo Flores Gomes,Brazil,Male,M35-39,05:00:34,157,147,33,00:38:12,229,206,45,02:24:28,72,68,21,01:54:02,299,265,57,00:1:51,133,122,17,00:2:01,64,57,12,FIN,04:45:32,155,152,
247,Daniel Marinho,Brazil,Male,M40-44,05:08:30,194,182,39,00:39:26,272,245,54,02:31:21,183,171,33,01:52:08,256,231,56,00:2:18,263,226,50,00:3:17,392,331,59,FIN,04:45:43,156,153,
1005,Roberto Luiz Kunzler Alves Filho,Brazil,Male,M18-24,04:46:00,79,73,2,00:38:59,258,231,17,02:28:18,129,123,6,01:35:21,56,51,2,00:1:31,64,57,4,00:1:52,44,40,6,FIN,04:46:00,157,154,
238,Renan Machado Lima,Brazil,Male,M40-44,05:08:51,196,184,40,00:44:16,554,477,111,02:23:37,61,58,5,01:56:04,330,290,67,00:2:29,329,280,57,00:2:25,155,133,25,FIN,04:46:03,158,155,
1140,Monica Kneip,Brazil,Female,F55-59,05:27:08,322,32,1,00:43:10,487,68,2,02:43:08,366,30,1,01:53:37,291,33,1,00:2:29,335,50,1,00:4:43,695,128,6,FIN,04:46:06,159,4,1
164,LUCAS WYNNE CABRAL,Brazil,Male,M40-44,05:09:08,198,186,41,00:40:23,332,300,68,02:30:05,153,144,28,01:52:23,264,239,58,00:2:49,433,359,68,00:3:29,446,377,71,FIN,04:46:19,160,156,
412,ANDRE DE CAMPOS FARIA,Brazil,Male,M45-49,05:19:16,256,237,29,00:33:13,79,71,12,02:40:43,324,302,40,02:01:17,430,370,40,00:1:28,57,50,4,00:2:35,198,167,16,FIN,04:46:38,161,157,
271,Pedro Henrique Goulart Ribeiro,Brazil,Male,M40-44,05:09:42,204,192,42,00:36:07,161,147,30,02:31:43,190,178,37,01:56:37,336,295,69,00:2:28,325,277,56,00:2:47,251,212,34,FIN,04:46:50,162,158,
1164,Luciano Pires De Souza,Brazil,Male,M50-54,05:24:46,300,274,12,00:33:27,85,77,3,02:50:59,515,458,29,01:54:44,307,272,13,00:3:21,578,473,30,00:2:15,116,102,4,FIN,04:46:51,163,159,
708,Rodrigo Carvalho Oliveira,Brazil,Male,M35-39,05:02:00,163,153,34,00:37:56,222,200,42,02:32:09,198,185,44,01:46:46,175,161,33,00:2:29,340,289,54,00:2:40,220,187,40,FIN,04:46:54,164,160,
1238,Roberto Vieira Neto,Brazil,Male,M50-54,05:25:10,306,279,13,00:40:22,329,297,14,02:42:20,346,319,17,01:54:30,305,270,12,00:3:07,516,426,25,00:4:52,719,585,36,FIN,04:47:13,165,161,
395,Dilsoncley Silva Da Silva,Brazil,Male,M45-49,05:20:00,260,241,30,00:35:53,156,144,18,02:36:01,245,231,31,02:01:30,431,371,41,00:1:41,95,88,10,00:4:55,731,595,75,FIN,04:47:17,166,162,
926,RAYSSA BARBOSA BREDA,Brazil,Female,F35-39,04:57:45,139,10,2,00:37:58,223,23,5,02:29:28,145,8,2,01:44:44,145,12,3,00:2:23,298,44,9,00:3:13,378,60,8,FIN,04:47:34,167,5,1
479,Rharana Pereira,Brazil,Female,F40-44,05:05:08,174,12,2,00:40:25,333,33,5,02:27:40,122,6,1,01:53:02,278,29,6,00:1:53,149,14,1,00:2:08,90,12,2,FIN,04:47:37,168,6,1
579,Felipe Confolonieri,Brazil,Male,M30-34,04:57:55,140,130,22,00:39:21,269,242,36,02:29:53,150,141,24,01:45:11,149,137,29,00:1:42,99,91,15,00:1:48,27,25,7,FIN,04:47:38,169,163,
1178,Gilbert Rabelo,Brazil,Male,M50-54,05:25:59,311,283,14,00:41:03,360,321,18,02:30:24,159,149,3,02:08:10,539,464,23,00:2:38,385,325,13,00:3:44,503,421,21,FIN,04:47:56,170,164,
654,Samuel Fratta,Brazil,Male,M30-34,04:58:17,142,132,23,00:40:41,348,311,49,02:25:13,84,80,14,01:46:48,176,162,33,00:2:18,268,231,38,00:3:17,394,333,71,FIN,04:47:59,171,165,
574,Eduardo Russi,Brazil,Male,M30-34,04:58:19,144,134,24,00:39:37,287,260,40,02:29:04,139,132,21,01:45:33,158,146,30,00:1:53,148,135,22,00:2:12,104,90,16,FIN,04:48:01,172,166,
240,Mcdowell Antonio Lins Cavalcante Martins,Brazil,Male,M40-44,05:11:02,209,196,43,00:42:34,445,385,84,02:31:28,186,174,34,01:51:56,252,227,55,00:2:08,227,203,44,00:2:56,298,257,42,FIN,04:48:04,173,167,
614,Luan Daniel De Souza Francisco,Brazil,Male,M30-34,04:58:23,147,137,25,00:35:33,149,137,22,02:29:07,140,133,22,01:48:27,201,185,36,00:2:55,469,392,69,00:2:20,138,119,24,FIN,04:48:05,174,168,
697,Melquizedeque Do Lago Barbosa,Brazil,Male,M35-39,05:03:21,167,157,35,00:35:50,154,142,30,02:29:58,152,143,36,01:52:16,262,237,52,00:2:30,347,295,56,00:2:46,249,211,48,FIN,04:48:10,175,169,
1072,Marcelo Antonio Ferreira Lessa Filho,Brazil,Male,M25-29,04:50:15,92,84,13,00:34:55,125,113,12,02:27:09,110,105,14,01:43:19,129,120,16,00:2:30,343,291,36,00:2:21,141,122,14,FIN,04:48:11,176,170,
1264,Mauro Cherigatti,Brazil,Male,M55-59,05:36:30,393,346,7,00:36:39,180,162,2,02:48:15,469,420,11,02:03:28,459,394,6,00:2:24,307,261,9,00:5:44,841,684,18,FIN,04:48:12,177,171,
1227,Marcos Kuntz,Brazil,Male,M50-54,05:26:26,316,286,15,00:47:50,730,614,42,02:37:17,263,247,9,01:53:37,290,258,11,00:3:55,718,585,40,00:3:47,520,435,22,FIN,04:48:20,178,172,
217,Pedro Luis Nitoli,Brazil,Male,M40-44,05:11:19,211,198,44,00:39:26,273,246,55,02:39:05,306,286,63,01:47:27,184,168,35,00:2:10,234,208,46,00:3:10,367,309,51,FIN,04:48:20,179,173,
772,Marcilio Da Silva Ferreira Filho,Brazil,Male,M35-39,05:03:36,169,159,36,00:39:41,294,266,59,02:30:50,168,156,38,01:48:26,200,184,39,00:2:13,247,216,41,00:2:26,164,140,30,FIN,04:48:25,180,174,
1236,João Marinho da Silva Filho,Brazil,Male,M50-54,05:26:41,317,287,16,00:45:11,595,510,36,02:37:49,279,261,13,01:57:42,357,313,17,00:2:43,408,342,15,00:3:16,385,325,13,FIN,04:48:33,181,175,
211,Fernando Colombo Barreto Neto,Brazil,Male,M40-44,05:12:20,217,203,45,00:39:57,305,275,62,02:34:49,226,212,46,01:50:17,229,210,50,00:2:43,406,340,65,00:4:33,663,544,120,FIN,04:49:16,182,176,
585,Giordano Bruno Sotero Alves,Brazil,Male,M30-34,04:59:38,152,142,26,00:36:52,187,167,29,02:32:49,208,194,30,01:44:26,139,129,27,00:2:49,439,365,62,00:2:42,232,198,42,FIN,04:49:17,183,177,
867,Julio Augusto Do Prado Torres,Brazil,Male,M35-39,05:04:33,173,162,37,00:36:53,188,168,35,02:21:49,48,47,16,02:00:12,413,356,79,00:2:43,410,343,73,00:2:56,303,261,59,FIN,04:49:19,184,178,
221,THIAGO JORGE SILVA LIMA,Brazil,Male,M40-44,05:12:28,220,206,46,00:43:47,518,446,101,02:24:34,75,71,10,01:58:24,374,330,74,00:2:55,465,389,74,00:2:49,258,218,35,FIN,04:49:24,185,179,
597,Paulo Victor Campos Pedroso,Brazil,Male,M30-34,04:59:54,154,144,27,00:35:20,139,127,19,02:36:33,252,236,41,01:42:16,120,111,22,00:2:42,405,339,57,00:3:03,330,280,60,FIN,04:49:33,186,180,
1063,Gustavo Peixoto,Brazil,Male,M25-29,04:51:43,102,94,14,00:34:32,117,106,10,02:25:47,91,87,12,01:46:54,177,163,20,00:1:33,67,60,11,00:2:57,308,266,36,FIN,04:49:38,187,181,
642,Gilberto De Barros Pedrosa Neto,Brazil,Male,M30-34,05:00:27,156,146,28,00:36:12,165,150,25,02:29:44,148,140,23,01:50:05,226,208,38,00:1:18,39,32,4,00:3:08,361,304,65,FIN,04:50:05,188,182,
294,Fábio Oliveira Da Silva,Brazil,Male,M40-44,05:13:18,226,210,47,00:40:20,326,295,66,02:27:56,123,117,22,01:57:47,361,317,73,00:3:45,670,546,113,00:3:30,451,382,74,FIN,04:50:10,189,183,
848,David Dornelles Da Mata,Brazil,Male,M35-39,05:05:49,181,169,38,00:39:48,301,272,60,02:31:12,175,163,41,01:50:12,228,209,45,00:1:53,140,129,20,00:2:43,233,199,45,FIN,04:50:31,190,184,
308,Jonathas Evangelista,Brazil,Male,M40-44,05:14:05,232,214,48,00:47:33,721,606,145,02:32:24,203,189,39,01:48:43,206,190,45,00:2:21,282,241,53,00:3:03,328,278,44,FIN,04:50:54,191,185,
120,Luis Fernando Pohl Hessel,Brazil,Male,M40-44,05:14:17,235,217,49,00:47:01,698,588,140,02:43:46,383,351,84,01:39:28,91,84,20,00:1:56,164,149,32,00:2:06,80,70,9,FIN,04:51:05,192,186,
229,Jefferson Mariano Gomes,Brazil,Male,M40-44,05:14:21,236,218,50,00:42:41,452,390,86,02:35:27,237,223,50,01:48:53,207,191,46,00:3:29,605,495,102,00:3:51,540,452,94,FIN,04:51:09,193,187,
1214,Marcelo De Jesus Araujo,Brazil,Male,M50-54,05:29:47,339,304,17,00:47:09,701,591,39,02:44:52,411,374,22,01:50:39,234,215,9,00:4:08,775,632,45,00:2:57,306,264,9,FIN,04:51:17,194,188,
1282,Celso Yuji Yonehara,Brazil,Male,M60-64,05:55:42,535,469,2,00:44:39,569,488,4,02:51:01,516,459,2,02:14:15,643,538,3,00:2:01,196,179,1,00:3:45,506,424,3,FIN,04:51:23,195,189,
1064,Derik Wdson Gois Nascimento,Brazil,Male,M25-29,04:53:44,114,106,15,00:48:21,749,630,63,02:28:31,133,127,17,01:31:34,27,25,3,00:2:12,241,212,25,00:3:07,354,298,38,FIN,04:51:38,196,190,
449,Flavio Siqueira Magalhaes,Brazil,Male,M45-49,05:24:54,303,277,31,00:39:29,275,248,30,02:36:46,259,243,34,02:04:14,472,404,45,00:1:54,153,139,14,00:2:32,185,156,14,FIN,04:51:41,197,191,
278,Wagner Da Silva,Brazil,Male,M40-44,05:15:00,241,223,51,00:43:38,509,438,99,02:21:11,40,39,4,02:04:06,469,401,87,00:2:37,379,320,63,00:3:29,447,378,72,FIN,04:51:45,198,192,
264,Mielle Messias Santos Pimentel,Brazil,Male,M40-44,05:15:18,244,226,52,00:47:19,708,596,142,02:35:36,239,225,51,01:44:55,147,135,30,00:3:17,556,456,89,00:4:11,605,499,104,FIN,04:52:01,199,193,
490,Camila Trevelin,Brazil,Female,F40-44,05:10:00,205,13,3,00:38:56,255,27,3,02:36:30,250,16,5,01:49:39,218,18,3,00:2:33,352,54,10,00:2:22,142,20,5,FIN,04:52:12,200,7,1
1253,Everson Feix,Brazil,Male,M55-59,05:41:10,427,375,8,00:38:08,226,203,4,02:38:19,289,270,5,02:18:33,708,589,15,00:1:49,120,111,5,00:4:21,635,522,11,FIN,04:52:12,201,194,
894,Bianca Guedes,Brazil,Female,F30-34,04:57:27,136,9,1,00:38:29,242,25,4,02:30:35,162,11,1,01:44:25,138,10,2,00:2:03,212,23,2,00:1:56,55,6,1,FIN,04:52:20,202,8,1
1049,Mateus Moura,Brazil,Male,M25-29,04:54:51,119,111,16,00:32:19,61,56,5,02:38:11,287,269,29,01:40:55,105,96,12,00:1:18,38,31,6,00:2:09,95,81,9,FIN,04:52:45,203,195,
653,Matheus Borges De Souza,Brazil,Male,M30-34,05:03:15,166,156,29,00:39:31,277,250,38,02:35:56,244,230,39,01:43:10,128,119,25,00:2:22,293,250,42,00:2:17,121,105,19,FIN,04:52:47,204,196,
364,Mauricio Lisboa De Oliveira,Brazil,Male,M45-49,05:26:14,314,284,32,00:42:46,458,396,55,02:31:16,179,167,24,02:07:26,524,450,56,00:1:50,123,114,12,00:2:56,299,258,24,FIN,04:52:53,205,197,
741,Arthur Moreira De Paula,Brazil,Male,M35-39,05:08:40,195,183,39,00:42:38,450,388,76,02:33:12,212,198,48,01:47:29,185,169,37,00:2:26,315,269,49,00:2:55,294,253,58,FIN,04:53:14,206,198,
1046,Renner Marinho,Brazil,Male,M25-29,04:55:48,128,120,17,00:45:23,607,518,50,02:27:15,112,107,15,01:38:52,84,77,10,00:2:24,305,260,31,00:1:54,51,46,4,FIN,04:53:41,207,199,
783,Matheus Araujo Cruz,Brazil,Male,M35-39,05:09:11,200,188,40,00:35:02,132,120,26,02:30:57,171,159,39,01:56:56,342,300,63,00:3:35,625,513,108,00:2:41,221,188,41,FIN,04:53:43,208,200,
179,Pedro Lins,Brazil,Male,M40-44,05:17:16,247,229,53,00:43:49,524,449,103,02:39:10,307,287,64,01:48:05,195,179,39,00:4:23,812,660,141,00:1:49,29,27,3,FIN,04:53:51,209,201,
139,Clerton Teixeira Lima,Brazil,Male,M40-44,05:17:21,248,230,54,00:44:03,541,465,107,02:38:11,285,267,58,01:41:18,111,102,24,00:6:13,992,804,177,00:7:35,966,788,178,FIN,04:53:55,210,202,
609,Leonardo Lopes Pereira,Brazil,Male,M30-34,05:04:27,172,161,30,00:43:43,514,442,72,02:37:34,271,254,44,01:39:15,90,83,19,00:2:08,232,206,32,00:1:48,28,26,8,FIN,04:53:56,211,203,
489,RACHEL LIMA DE FARIAS,Brazil,Female,F40-44,05:11:52,213,14,4,00:40:09,313,31,4,02:30:12,154,10,3,01:54:56,309,36,9,00:2:37,376,59,11,00:4:00,559,96,19,FIN,04:53:57,212,9,1
763,Bruno Soares Barbosa,Brazil,Male,M35-39,05:09:31,203,191,41,00:41:15,375,332,67,02:25:14,85,81,24,01:57:20,352,309,65,00:2:39,389,328,66,00:3:03,327,277,63,FIN,04:54:02,213,204,
1015,Joao Paulo Henrique P Fernandes,Brazil,Male,M18-24,04:54:18,117,109,3,00:35:31,146,134,8,02:21:28,41,40,1,01:51:57,253,228,13,00:2:24,303,259,19,00:2:59,316,270,22,FIN,04:54:18,214,205,
1167,Andre Augusto De Mendonca Viana,Brazil,Male,M50-54,05:33:21,364,322,18,00:40:39,347,310,15,02:42:29,350,323,18,02:04:16,475,407,20,00:2:18,266,229,7,00:3:39,484,406,19,FIN,04:54:26,215,206,
1007,Caio Pimentel Ferreira,Brazil,Male,M18-24,04:54:42,118,110,4,00:35:47,152,140,9,02:35:38,241,227,12,01:39:32,93,85,3,00:1:58,178,162,9,00:1:47,25,23,4,FIN,04:54:42,216,207,
343,Victor Triginelli Guimaraes,Brazil,Male,M45-49,05:28:17,328,294,33,00:42:52,464,401,56,02:31:37,189,177,26,02:08:06,535,460,57,00:2:21,285,243,29,00:3:21,409,345,39,FIN,04:54:43,217,208,
242,David Pessoa Morano,Brazil,Male,M40-44,05:18:18,250,232,55,00:37:48,216,194,43,02:40:57,328,305,67,01:51:41,249,225,54,00:3:44,664,542,112,00:4:08,593,490,102,FIN,04:54:48,218,209,
801,Fontes Alan,Brazil,Male,M35-39,05:10:28,206,193,42,00:43:34,505,434,84,02:31:55,194,182,43,01:49:29,213,196,41,00:3:04,502,417,89,00:2:25,156,134,28,FIN,04:54:56,219,210,
1043,Victor Afonso Ferreira,Brazil,Male,M25-29,04:57:15,134,126,18,00:35:29,144,132,15,02:22:01,51,49,6,01:55:07,313,276,29,00:1:54,157,143,17,00:2:44,244,207,29,FIN,04:55:08,220,211,
662,Rodrigo Souza,Brazil,Male,M30-34,05:05:43,179,167,31,00:31:27,45,41,6,02:44:43,407,370,63,01:44:18,137,128,26,00:2:51,448,373,64,00:2:24,154,132,26,FIN,04:55:10,221,212,
218,Victor Schilling,Brazil,Male,M40-44,05:18:48,252,234,56,00:39:22,270,243,53,02:43:45,382,350,83,01:48:01,193,177,37,00:4:02,754,614,122,00:3:38,477,401,82,FIN,04:55:16,222,213,
1089,Luiz Antonio Da Silva Araujo,Brazil,Male,M25-29,04:57:26,135,127,19,00:33:45,95,84,7,02:33:11,211,197,22,01:46:21,170,156,18,00:2:30,345,293,37,00:1:38,12,12,1,FIN,04:55:19,223,214,
994,Carlos Henrique Vasconcelos Santos,Brazil,Male,M18-24,04:55:34,126,118,5,00:40:30,336,301,23,02:26:11,97,93,4,01:45:09,148,136,7,00:1:03,15,13,1,00:2:40,219,186,14,FIN,04:55:34,224,215,
1263,Francinei Do Rosario Cunha,Brazil,Male,M55-59,05:45:37,458,401,9,00:47:01,697,587,17,02:46:47,444,400,10,02:06:20,512,439,8,00:2:50,440,366,14,00:2:39,211,178,2,FIN,04:56:01,225,216,
810,Rogerio Gomes De Almeida Filho,Brazil,Male,M35-39,05:11:48,212,199,43,00:39:35,281,254,57,02:42:00,341,314,64,01:44:53,146,134,28,00:1:56,163,148,31,00:3:23,414,349,78,FIN,04:56:12,226,217,
132,Edson Quaresma,Brazil,Male,M40-44,05:20:00,259,240,57,00:40:37,343,306,72,02:43:32,376,346,81,01:50:53,241,220,53,00:2:52,452,376,70,00:2:05,75,65,8,FIN,04:56:23,227,218,
990,Lucas Chula,Brazil,Male,M18-24,04:56:29,131,123,6,00:38:29,241,217,15,02:30:55,170,158,7,01:43:33,133,124,6,00:1:20,45,38,2,00:2:12,103,89,10,FIN,04:56:29,228,219,
643,Yure Andrei Nunes Doria,Brazil,Male,M30-34,05:07:08,189,177,32,00:33:25,84,76,10,02:31:17,180,168,28,01:57:45,358,314,62,00:1:57,168,153,24,00:2:43,235,201,43,FIN,04:56:32,229,220,
840,Bernardo Ayres,Brazil,Male,M35-39,05:12:14,216,202,44,00:37:18,199,179,38,02:33:01,210,196,47,01:55:51,325,286,60,00:2:37,378,319,63,00:3:27,432,365,82,FIN,04:56:37,230,221,
824,Renato Veloso Da Silva,Brazil,Male,M35-39,05:12:23,218,204,45,00:46:01,642,545,101,02:37:47,277,259,56,01:44:09,136,127,26,00:1:54,150,136,25,00:2:32,184,155,34,FIN,04:56:45,231,222,
279,Breno Roland Baptista De Oliveira,Brazil,Male,M40-44,05:20:39,264,245,58,00:33:48,98,87,19,02:32:33,204,190,40,02:05:28,492,419,88,00:4:22,809,658,140,00:4:29,654,535,116,FIN,04:56:59,232,223,
770,Eduardo Luiz Santos,Brazil,Male,M35-39,05:12:47,223,208,46,00:36:27,176,159,34,02:31:05,173,161,40,01:58:03,365,321,68,00:2:59,482,401,86,00:4:13,611,504,110,FIN,04:57:08,233,224,
